Product Name,Region,Ship Mode,Current Factory,Orders,Units,Sales,Gross_Profit,Cost,Current Lead Time,Scenario Factory,Is_Current,Scenario Lead Time,Profit_Margin,Lead Time Reduction,Lead Time Reduction %,Speed_Score,Profit_Safety_Score,Speed_Normalized,Profit_Normalized,Optimization Score,Confidence_Score,Scenario Confidence,Risk
Wonka Bar - Nutty Crunch Surprise,Gulf,Same Day,Secret Factory,12,68,237.32,169.32,68.0,1.0,Secret Factory,False,0.8,0.6849283667621776,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8393729984830607,0.9999999999999998,0.8393729984830607,0.9196864992415302,0.9196864992415302,High,Low
Wonka Bar - Nutty Crunch Surprise,Gulf,Second Class,Secret Factory,52,238,830.6200000000001,592.6200000000001,238.0,3.0,Secret Factory,False,2.4000000000000004,0.6849283667621776,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8393729984830607,0.9999999999999993,0.8393729984830607,0.91968649924153,0.91968649924153,High,Low
Wonka Bar - Nutty Crunch Surprise,Gulf,Standard Class,Secret Factory,153,649,2265.01,1616.0100000000002,649.0,5.0,Secret Factory,False,4.0,0.6849283667621776,1.0,20.0,1.0,0.8393729984830607,1.0,0.8393729984830607,0.9196864992415303,0.9196864992415303,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,First Class,Secret Factory,54,207,722.4300000000002,515.4300000000001,207.0,2.0,Secret Factory,False,1.6,0.6849283667621775,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8393729984830606,0.9999999999999998,0.8393729984830606,0.9196864992415301,0.9196864992415301,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,Same Day,Secret Factory,17,76,265.24,189.23999999999998,76.0,1.0,Secret Factory,False,0.8,0.6849283667621775,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8393729984830606,0.9999999999999998,0.8393729984830606,0.9196864992415301,0.9196864992415301,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,Second Class,Secret Factory,87,408,1423.92,1015.9200000000001,408.0,3.0,Secret Factory,False,2.4000000000000004,0.6849283667621776,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8393729984830607,0.9999999999999993,0.8393729984830607,0.91968649924153,0.91968649924153,High,Low
Wonka Bar - Nutty Crunch Surprise,Interior,Standard Class,Secret Factory,227,1003,3500.4700000000003,2497.4700000000003,1003.0,5.0,Secret Factory,False,4.0,0.6849283667621776,1.0,20.0,1.0,0.8393729984830607,1.0,0.8393729984830607,0.9196864992415303,0.9196864992415303,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,First Class,Secret Factory,93,374,1305.26,931.26,374.0,2.0,Secret Factory,False,1.6,0.6849283667621776,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8393729984830607,0.9999999999999998,0.8393729984830607,0.9196864992415302,0.9196864992415302,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,Same Day,Secret Factory,25,101,352.4900000000001,251.48999999999998,101.0,1.0,Secret Factory,False,0.8,0.6849283667621773,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8393729984830604,0.9999999999999998,0.8393729984830604,0.9196864992415301,0.9196864992415301,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,Second Class,Secret Factory,81,317,1106.3300000000002,789.3300000000002,317.0,3.0,Secret Factory,False,2.4000000000000004,0.6849283667621776,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8393729984830607,0.9999999999999993,0.8393729984830607,0.91968649924153,0.91968649924153,High,Low
Wonka Bar - Nutty Crunch Surprise,Pacific,Standard Class,Secret Factory,284,1324,4620.76,3296.76,1324.0,5.0,Secret Factory,False,4.0,0.6849283667621776,1.0,20.0,1.0,0.8393729984830607,1.0,0.8393729984830607,0.9196864992415303,0.9196864992415303,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,First Class,Secret Factory,75,323,1211.25,791.3499999999999,419.90000000000003,2.0,Secret Factory,False,1.6,0.6271999999999999,0.3999999999999999,19.999999999999996,0.9999999999999998,0.768627450980392,0.9999999999999998,0.768627450980392,0.8843137254901958,0.8843137254901958,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,Same Day,Secret Factory,22,107,401.25,262.15,139.10000000000002,1.0,Secret Factory,False,0.8,0.6272,0.19999999999999996,19.999999999999996,0.9999999999999998,0.7686274509803921,0.9999999999999998,0.7686274509803921,0.8843137254901959,0.8843137254901959,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,Second Class,Secret Factory,96,484,1815.0,1185.8,629.1999999999999,3.0,Secret Factory,False,2.4000000000000004,0.6272,0.5999999999999996,19.999999999999986,0.9999999999999993,0.7686274509803921,0.9999999999999993,0.7686274509803921,0.8843137254901957,0.8843137254901957,High,Low
Wonka Bar - Triple Dazzle Caramel,Atlantic,Standard Class,Secret Factory,270,1172,4395.0,2871.3999999999996,1523.6,5.0,Secret Factory,False,4.0,0.6271999999999999,1.0,20.0,1.0,0.768627450980392,1.0,0.768627450980392,0.884313725490196,0.884313725490196,High,Low
Wonka Bar - Triple Dazzle Caramel,Gulf,First Class,Secret Factory,36,152,570.0,372.4,197.6,2.0,Secret Factory,False,1.6,0.6272,0.3999999999999999,19.999999999999996,0.9999999999999998,0.7686274509803921,0.9999999999999998,0.7686274509803921,0.8843137254901959,0.8843137254901959,High,Low
Wonka Bar - Triple Dazzle Caramel,Gulf,Same Day,Secret Factory,12,44,165.0,107.79999999999998,57.2,1.0,Secret Factory,False,0.8,0.6271999999999999,0.19999999999999996,19.999999999999996,0.9999999999999998,0.768627450980392,0.9999999999999998,0.768627450980392,0.8843137254901958,0.8843137254901958,High,Low
Wonka Bar - Triple Dazzle Caramel,Gulf,Second Class,Secret Factory,52,242,907.5,592.9000000000001,314.6,3.0,Secret Factory,False,2.4000000000000004,0.6272000000000001,0.5999999999999996,19.999999999999986,0.9999999999999993,0.7686274509803922,0.9999999999999993,0.7686274509803922,0.8843137254901958,0.8843137254901958,High,Low
Wonka Bar - Triple Dazzle Caramel,Gulf,Standard Class,Secret Factory,166,785,2943.75,1923.25,1020.5,5.0,Secret Factory,False,4.0,0.6272,1.0,20.0,1.0,0.7686274509803921,1.0,0.7686274509803921,0.884313725490196,0.884313725490196,High,Low
Wonka Bar - Triple Dazzle Caramel,Interior,First Class,Secret Factory,44,201,753.75,492.45,261.3,2.0,Secret Factory,False,1.6,0.6272,0.3999999999999999,19.999999999999996,0.9999999999999998,0.7686274509803921,0.9999999999999998,0.7686274509803921,0.8843137254901959,0.8843137254901959,High,Low
Wonka Bar - Triple Dazzle Caramel,Interior,Same Day,Secret Factory,23,89,333.75,218.04999999999998,115.69999999999999,1.0,Secret Factory,False,0.8,0.6272,0.19999999999999996,19.999999999999996,0.9999999999999998,0.7686274509803921,0.9999999999999998,0.7686274509803921,0.8843137254901959,0.8843137254901959,High,Low
Wonka Bar - Triple Dazzle Caramel,Interior,Second Class,Secret Factory,66,325,1218.75,796.25,422.49999999999994,3.0,Secret Factory,False,2.4000000000000004,0.6272,0.5999999999999996,19.999999999999986,0.9999999999999993,0.7686274509803921,0.9999999999999993,0.7686274509803921,0.8843137254901957,0.8843137254901957,High,Low
Wonka Bar - Triple Dazzle Caramel,Interior,Standard Class,Secret Factory,244,1077,4038.75,2638.65,1400.1,5.0,Secret Factory,False,4.0,0.6272,1.0,20.0,1.0,0.7686274509803921,1.0,0.7686274509803921,0.884313725490196,0.884313725490196,High,Low
Wonka Bar - Triple Dazzle Caramel,Pacific,First Class,Secret Factory,83,370,1387.5,906.5,481.0,2.0,Secret Factory,False,1.6,0.6272,0.3999999999999999,19.999999999999996,0.9999999999999998,0.7686274509803921,0.9999999999999998,0.7686274509803921,0.8843137254901959,0.8843137254901959,High,Low
Wonka Bar - Triple Dazzle Caramel,Pacific,Same Day,Secret Factory,36,185,693.75,453.25,240.50000000000003,1.0,Secret Factory,False,0.8,0.6272,0.19999999999999996,19.999999999999996,0.9999999999999998,0.7686274509803921,0.9999999999999998,0.7686274509803921,0.8843137254901959,0.8843137254901959,High,Low
Wonka Bar - Triple Dazzle Caramel,Pacific,Second Class,Secret Factory,107,460,1725.0,1126.9999999999998,598.0,3.0,Secret Factory,False,2.4000000000000004,0.6271999999999999,0.5999999999999996,19.999999999999986,0.9999999999999993,0.768627450980392,0.9999999999999993,0.768627450980392,0.8843137254901956,0.8843137254901956,High,Low
Wonka Bar - Triple Dazzle Caramel,Pacific,Standard Class,Secret Factory,345,1580,5925.0,3870.9999999999995,2054.0,5.0,Secret Factory,False,4.0,0.6271999999999999,1.0,20.0,1.0,0.768627450980392,1.0,0.768627450980392,0.884313725490196,0.884313725490196,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,First Class,Secret Factory,93,415,1494.0,1037.5,456.5,2.0,Secret Factory,False,1.6,0.6666666666666666,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,Same Day,Secret Factory,27,120,432.00000000000006,300.0,132.00000000000003,1.0,Secret Factory,False,0.8,0.6666666666666665,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8169934640522873,0.9999999999999998,0.8169934640522873,0.9084967320261436,0.9084967320261436,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,Second Class,Secret Factory,96,435,1566.0,1087.5,478.5,3.0,Secret Factory,False,2.4000000000000004,0.6666666666666666,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8169934640522875,0.9999999999999993,0.8169934640522875,0.9084967320261434,0.9084967320261434,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,Standard Class,Secret Factory,297,1379,4964.4,3447.5,1516.9,5.0,Secret Factory,False,4.0,0.6666666666666667,1.0,20.0,1.0,0.8169934640522876,1.0,0.8169934640522876,0.9084967320261438,0.9084967320261438,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,First Class,Secret Factory,35,177,637.2,442.5,194.70000000000002,2.0,Secret Factory,False,1.6,0.6666666666666666,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,Same Day,Secret Factory,9,41,147.6,102.5,45.1,1.0,Secret Factory,False,0.8,0.6666666666666666,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,Second Class,Secret Factory,48,230,827.9999999999999,575.0,253.00000000000003,3.0,Secret Factory,False,2.4000000000000004,0.6666666666666667,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8169934640522876,0.9999999999999993,0.8169934640522876,0.9084967320261434,0.9084967320261434,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,Standard Class,Secret Factory,159,755,2718.0,1887.5,830.5,5.0,Secret Factory,False,4.0,0.6666666666666666,1.0,20.0,1.0,0.8169934640522875,1.0,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,First Class,Secret Factory,48,235,846.0,587.5,258.5,2.0,Secret Factory,False,1.6,0.6666666666666666,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,Same Day,Secret Factory,14,57,205.20000000000002,142.5,62.699999999999996,1.0,Secret Factory,False,0.8,0.6666666666666666,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,Second Class,Secret Factory,72,335,1206.0,837.5,368.50000000000006,3.0,Secret Factory,False,2.4000000000000004,0.6666666666666666,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8169934640522875,0.9999999999999993,0.8169934640522875,0.9084967320261434,0.9084967320261434,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,Standard Class,Secret Factory,246,1096,3945.6,2740.0,1205.6,5.0,Secret Factory,False,4.0,0.6666666666666666,1.0,20.0,1.0,0.8169934640522875,1.0,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,First Class,Secret Factory,92,444,1598.3999999999999,1110.0,488.4000000000001,2.0,Secret Factory,False,1.6,0.6666666666666667,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8169934640522876,0.9999999999999998,0.8169934640522876,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,Same Day,Secret Factory,33,140,504.0,350.0,153.99999999999997,1.0,Secret Factory,False,0.8,0.6666666666666666,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,Second Class,Secret Factory,121,488,1756.8000000000002,1220.0,536.8,3.0,Secret Factory,False,2.4000000000000004,0.6666666666666666,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8169934640522875,0.9999999999999993,0.8169934640522875,0.9084967320261434,0.9084967320261434,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,Standard Class,Secret Factory,314,1396,5025.599999999999,3490.0,1535.6000000000001,5.0,Secret Factory,False,4.0,0.6666666666666667,1.0,20.0,1.0,0.8169934640522876,1.0,0.8169934640522876,0.9084967320261438,0.9084967320261438,High,Low
Wonka Gum,Atlantic,First Class,Secret Factory,8,38,47.5,24.7,22.8,2.0,Secret Factory,False,1.6,0.4992,0.3999999999999999,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Atlantic,Same Day,Secret Factory,1,7,8.75,4.55,4.2,1.0,Secret Factory,False,0.8,0.4992,0.19999999999999996,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Atlantic,Second Class,Secret Factory,3,9,11.25,5.85,5.4,3.0,Secret Factory,False,2.4000000000000004,0.4992,0.5999999999999996,19.999999999999986,0.9999999999999993,0.6117647058823529,0.9999999999999993,0.6117647058823529,0.805882352941176,0.805882352941176,High,Low
Wonka Gum,Atlantic,Standard Class,Secret Factory,24,115,143.75,74.75,69.0,5.0,Secret Factory,False,4.0,0.4992,1.0,20.0,1.0,0.6117647058823529,1.0,0.6117647058823529,0.8058823529411765,0.8058823529411765,High,Low
Wonka Gum,Gulf,First Class,Secret Factory,4,23,28.75,14.95,13.8,2.0,Secret Factory,False,1.6,0.4992,0.3999999999999999,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Gulf,Same Day,Secret Factory,1,4,5.0,2.6,2.4,1.0,Secret Factory,False,0.8,0.4992,0.19999999999999996,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Gulf,Second Class,Secret Factory,8,36,45.0,23.400000000000002,21.599999999999998,3.0,Secret Factory,False,2.4000000000000004,0.4992,0.5999999999999996,19.999999999999986,0.9999999999999993,0.6117647058823529,0.9999999999999993,0.6117647058823529,0.805882352941176,0.805882352941176,High,Low
Wonka Gum,Gulf,Standard Class,Secret Factory,12,57,71.25,37.05,34.2,5.0,Secret Factory,False,4.0,0.49919999999999987,1.0,20.0,1.0,0.6117647058823528,1.0,0.6117647058823528,0.8058823529411764,0.8058823529411764,High,Low
Wonka Gum,Interior,First Class,Secret Factory,9,38,47.5,24.7,22.8,2.0,Secret Factory,False,1.6,0.4992,0.3999999999999999,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Interior,Same Day,Secret Factory,2,9,11.25,5.85,5.4,1.0,Secret Factory,False,0.8,0.4992,0.19999999999999996,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Interior,Second Class,Secret Factory,4,17,21.25,11.05,10.2,3.0,Secret Factory,False,2.4000000000000004,0.4992,0.5999999999999996,19.999999999999986,0.9999999999999993,0.6117647058823529,0.9999999999999993,0.6117647058823529,0.805882352941176,0.805882352941176,High,Low
Wonka Gum,Interior,Standard Class,Secret Factory,14,48,60.0,31.2,28.8,5.0,Secret Factory,False,4.0,0.4992,1.0,20.0,1.0,0.6117647058823529,1.0,0.6117647058823529,0.8058823529411765,0.8058823529411765,High,Low
Wonka Gum,Pacific,First Class,Secret Factory,6,13,16.25,8.450000000000001,7.8,2.0,Secret Factory,False,1.6,0.4992,0.3999999999999999,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Pacific,Same Day,Secret Factory,3,14,17.5,9.1,8.4,1.0,Secret Factory,False,0.8,0.4992,0.19999999999999996,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Pacific,Second Class,Secret Factory,8,25,31.25,16.25,15.0,3.0,Secret Factory,False,2.4000000000000004,0.4992,0.5999999999999996,19.999999999999986,0.9999999999999993,0.6117647058823529,0.9999999999999993,0.6117647058823529,0.805882352941176,0.805882352941176,High,Low
Wonka Gum,Pacific,Standard Class,Secret Factory,11,25,31.25,16.25,15.0,5.0,Secret Factory,False,4.0,0.4992,1.0,20.0,1.0,0.6117647058823529,1.0,0.6117647058823529,0.8058823529411765,0.8058823529411765,High,Low
